"cd_receita|de_Receita|de_AtualizacaoReceita|dt_MesAno|vl_LancamentoOrc|dt_ano"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|092016|56662424.78|2016"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|092017|63581298.32|2017"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|092018|74754810.77|2018"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|102009|28707696.34|2009"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|102010|32398874.05|2010"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|102011|32838575.32|2011"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|102012|42812943.70|2012"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|102013|48464652.80|2013"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|102014|56287840.89|2014"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|102015|56752947.82|2015"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|102016|61383745.10|2016"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|102017|65179928.52|2017"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|102018|72995960.34|2018"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|112009|31214733.75|2009"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|112010|35496334.91|2010"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|112011|37007402.81|2011"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|112012|44992706.21|2012"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|112013|50331401.08|2013"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|112014|59206414.54|2014"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|112015|56395435.51|2015"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|112016|62219118.23|2016"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|112017|66874780.21|2017"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|112018|72670179.38|2018"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|122009|28958931.18|2009"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|122010|35244840.61|2010"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|122011|36769623.56|2011"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|122012|48391284.80|2012"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|122013|50574050.24|2013"
"911130202|DED REC ICMS-ESTADO P/ FORMACA|Lançamento de receita retificadora|122014|57694901.54|2014"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|122015|56602540.43|2015"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|122016|63424716.20|2016"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|122017|69571020.27|2017"
"911130202|(-) DED REC ICMS - ESTADO P/ F|Lançamento de receita retificadora|122018|84220006.66|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Estorno de lançamento de receita|022012|104.63|2012"
"911130203|(-) DED REC ICMS POR RESTITUIC|Estorno de lançamento de receita|052018|1866.49|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Estorno de lançamento de receita|062013|24645.76|2013"
"911130203|DED REC ICMS POR RESTITUICAO|Estorno de lançamento de receita|102014|64421.56|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Estorno de lançamento de receita|102017|177.40|2017"
"911130203|DED REC ICMS POR RESTITUICAO|Estorno de lançamento de receita|112013|3758.41|2013"
"911130203|(-) DED REC ICMS POR RESTITUIC|Estorno de lançamento de receita|112016|4253.22|2016"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|012010|219.71|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|012012|5690.43|2012"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|012017|46491.33|2017"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|022010|686.47|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|022014|162546.81|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|022016|40704.77|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|022017|0.00|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|022018|190356.61|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|032009|516.17|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|032010|1455.14|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|032011|4340.09|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|032012|5014.46|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|032013|328122.28|2013"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|032014|0.00|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|032016|71793.16|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|032017|53246.60|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|032018|92652.49|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|042009|2796.48|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|042010|0.00|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|042011|75060.41|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|042012|820.24|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|042013|182963.69|2013"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|042014|72445.69|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|042016|903.23|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|042017|60028.22|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|042018|91934.77|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|052009|23509.96|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|052010|11514.97|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|052011|0.00|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|052012|427.00|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|052013|359712.48|2013"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|052014|0.00|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|052016|64915.73|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|052017|0.00|2017"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|062009|1648.74|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|062010|4279.31|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|062011|27062.32|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|062012|26252.61|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|062014|0.00|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|062016|53717.74|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|062017|173134.77|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|062018|140538.32|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|072009|0.00|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|072010|108.09|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|072011|9619.06|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|072012|119142.11|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|072013|265568.20|2013"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|072014|106186.78|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|072016|0.00|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|072017|409084.95|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|072018|172523.52|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|082009|31009.51|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|082010|6370.87|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|082011|46907.67|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|082012|5620.38|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|082013|0.00|2013"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|082014|0.00|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|082016|62530.24|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|082017|167378.90|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|082018|191363.73|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|092009|7846.20|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|092010|0.00|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|092011|3104.42|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|092012|0.00|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|092013|0.00|2013"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|092014|251563.35|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|092016|0.00|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|092017|90763.68|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|092018|0.00|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|102009|5970.67|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|102010|0.00|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|102011|4104.48|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|102012|0.00|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|102013|268702.47|2013"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|102016|119982.77|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|102018|136974.39|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|112009|0.00|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|112010|17389.97|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|112011|165.12|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|112012|0.00|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|112014|0.00|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|112015|416679.22|2015"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|112017|162070.70|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|112018|105912.15|2018"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|122009|14556.23|2009"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|122010|19057.04|2010"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|122011|14600.31|2011"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|122012|286463.49|2012"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|122013|291558.43|2013"
"911130203|DED REC ICMS POR RESTITUICAO|Lançamento de receita retificadora|122014|214565.50|2014"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|122015|91873.55|2015"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|122016|97206.88|2016"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|122017|188892.94|2017"
"911130203|(-) DED REC ICMS POR RESTITUIC|Lançamento de receita retificadora|122018|143236.60|2018"
"91120500|Dedução de Receita IPVA P/ Formação do FUNDEB|Lançamento de receita retificadora|052007|532068.11|2007"
"91120500|Dedução de Receita IPVA P/ Formação do FUNDEB|Lançamento de receita retificadora|072007|491134.75|2007"
"91120500|Dedução de Receita IPVA P/ Formação do FUNDEB|Lançamento de receita retificadora|122007|1527139.17|2007"
"91120700|Dedução de Receita ITCD P/ Formação do FUNDEB|Lançamento de receita retificadora|052007|77654.72|2007"
"91120700|Dedução de Receita ITCD P/ Formação do FUNDEB|Lançamento de receita retificadora|122007|157713.99|2007"
"911212100|(-) DED TAXA DE CONT. E FISCAL|Lançamento de receita retificadora|102018|7426.14|2018"
"911212100|(-) DED TAXA DE CONT. E FISCAL|Lançamento de receita retificadora|112018|0.00|2018"
"911212100|(-) DED TAXA DE CONT. E FISCAL|Lançamento de receita retificadora|122018|0.00|2018"
"911229901|TAXA FESP / PREST. DE SERVICOS|Lançamento de receita retificadora|082009|132.20|2009"
"911229901|TAXA FESP / PREST. DE SERVICOS|Lançamento de receita retificadora|092009|0.00|2009"
"911229901|TAXA FESP / PREST. DE SERVICOS|Lançamento de receita retificadora|102009|0.00|2009"
"911229901|TAXA FESP / PREST. DE SERVICOS|Lançamento de receita retificadora|112009|0.00|2009"
"911229901|TAXA FESP / PREST. DE SERVICOS|Lançamento de receita retificadora|122009|0.00|2009"
"911229901|TAXA FESP / PREST. DE SERVICOS|Lançamento de receita retificadora|122010|155.90|2010"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|022016|3859.39|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|022018|12563.37|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|032016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|032018|0.00|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|042016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|042017|15780.88|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|042018|16340.36|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|052016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|052017|261.25|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|052018|0.00|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|062016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|062017|23042.35|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|062018|23176.09|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|072016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|072017|11363.93|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|072018|0.00|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|082016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|082017|16374.61|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|082018|2238.32|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|092016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|092017|8108.88|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|092018|0.00|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|102016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|102017|4328.08|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|102018|0.00|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|112016|0.00|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|112017|0.00|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|112018|1064.78|2018"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|122016|145580.75|2016"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|122017|16805.34|2017"
"911229903|(-) DED TAXAS P/PRESTACAO DE S|Lançamento de receita retificadora|122018|0.00|2018"
"911229952|(-) DED TAXA DE PREVENCAO CONT|Lançamento de receita retificadora|112016|60.18|2016"
"911229952|(-) DED TAXA DE PREVENCAO CONT|Lançamento de receita retificadora|122016|0.00|2016"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|032017|1438.65|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|032018|4691.61|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|042017|0.00|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|042018|0.00|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|052017|45.42|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|052018|0.00|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|062017|0.00|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|062018|0.00|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|072017|0.00|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|072018|476.00|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|082017|0.00|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|082018|0.00|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|092017|0.00|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|092018|0.00|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|102017|0.00|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|102018|0.00|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|112016|341.20|2016"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|112017|0.00|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|112018|0.00|2018"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|122016|0.00|2016"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|122017|0.00|2017"
"911229960|(-) DED TAXA DE FISC E UTIL DO|Lançamento de receita retificadora|122018|0.00|2018"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|072017|111.24|2017"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|072018|650.83|2018"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|082017|0.00|2017"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|082018|0.00|2018"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|092017|0.00|2017"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|092018|0.00|2018"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|102017|0.00|2017"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|102018|0.00|2018"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|112017|0.00|2017"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|112018|0.00|2018"
"911229999|OUTRAS TAXAS|Lançamento de receita retificadora|122011|7616.18|2011"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|122017|0.00|2017"
"911229999|(-) DED. OUTRAS TAXAS DIVERSAS|Lançamento de receita retificadora|122018|0.00|2018"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|012003|11584660.72|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|012004|10184497.67|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|012005|12745993.41|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|012006|15699667.86|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|012007|14856426.34|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|022003|10493183.59|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|022004|10651763.45|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|022005|11077864.42|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|022006|13473241.10|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|022007|14401616.89|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|032003|9052469.49|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|032004|9424117.33|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|032005|11021562.57|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|032006|13962905.42|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|032007|17600440.18|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|042003|8523230.30|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|042004|9875607.64|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|042005|12708925.55|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|042006|13929954.08|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|042007|16532292.49|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|052003|8205910.38|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|052004|10439061.18|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|052005|11940600.54|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|052006|14042956.11|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|052007|20266748.99|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|062003|10076352.43|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|062004|9439201.80|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|062005|14091563.60|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|062006|13575340.53|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|062007|17646888.43|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|072003|10264745.17|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|072004|9531950.23|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|072005|12285319.20|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|072006|13801597.46|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|072007|18169812.83|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|082003|8891020.15|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|082004|9772710.04|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|082005|12551753.47|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|082006|14035105.09|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|082007|17903481.80|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|092003|9086864.04|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|092004|13050076.30|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|092005|13146429.85|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|092006|15689938.16|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|092007|17707381.26|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|102003|10467273.90|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|102004|10551462.40|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|102005|13148983.85|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|102006|14927348.46|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|102007|19163319.11|2007"
